repo_path,name,start,raw_code,code,doc,tokens
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,setup,26,"@Before
public void setup() throws Exception {
    mockWebServer = new MockWebServer();
    final Dispatcher dispatcher = new Dispatcher() {

        @Override
        public MockResponse dispatch(RecordedRequest request) throws InterruptedException {
            return getIMockResponseBuilder().buildMockResponse(request);
        }
    };
    mockWebServer.setDispatcher(dispatcher);
    mockWebServer.start();
}","@Before
public void setup() throws Exception {
    mockWebServer = new MockWebServer();
    final Dispatcher dispatcher = new Dispatcher() {

        @Override
        public MockResponse dispatch(RecordedRequest request) throws InterruptedException {
            return getIMockResponseBuilder().buildMockResponse(request);
        }
    };
    mockWebServer.setDispatcher(dispatcher);
    mockWebServer.start();
}",,Before public void setup throws Exception mockWebServer new MockWebServer final Dispatcher dispatcher new Dispatcher Override public MockResponse dispatch RecordedRequest request throws InterruptedException return getIMockResponseBuilder buildMockResponse request mockWebServer setDispatcher dispatcher mockWebServer start
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,dispatch,32,"@Override
public MockResponse dispatch(RecordedRequest request) throws InterruptedException {
    return getIMockResponseBuilder().buildMockResponse(request);
}","@Override
public MockResponse dispatch(RecordedRequest request) throws InterruptedException {
    return getIMockResponseBuilder().buildMockResponse(request);
}",,Override public MockResponse dispatch RecordedRequest request throws InterruptedException return getIMockResponseBuilder buildMockResponse request
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,tearDown,42,"@After
public void tearDown() throws IOException {
    mockWebServer.shutdown();
}","@After
public void tearDown() throws IOException {
    mockWebServer.shutdown();
}",,After public void tearDown throws IOException mockWebServer shutdown
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,loadFile,47,"protected String loadFile(String fileName) {
    ClassLoader classLoader = BaseClientTest.class.getClassLoader();
    InputStream is = classLoader.getResourceAsStream(fileName);
    try {
        return IOUtils.toString(is, ""UTF-8"");
    } catch (IOException e) {
        e.printStackTrace();
    }
    return null;
}","protected String loadFile(String fileName) {
    ClassLoader classLoader = BaseClientTest.class.getClassLoader();
    InputStream is = classLoader.getResourceAsStream(fileName);
    try {
        return IOUtils.toString(is, ""UTF-8"");
    } catch (IOException e) {
        e.printStackTrace();
    }
    return null;
}",,protected String loadFile String fileName ClassLoader classLoader BaseClientTest class getClassLoader InputStream is classLoader getResourceAsStream fileName try return IOUtils toString is UTF 8 catch IOException e e printStackTrace return null
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,buildMockResponseFromJson,58,"protected MockResponse buildMockResponseFromJson(String json, int responseCode) {
    return buildMockResponseFromJson(json).setResponseCode(responseCode);
}","protected MockResponse buildMockResponseFromJson(String json, int responseCode) {
    return buildMockResponseFromJson(json).setResponseCode(responseCode);
}",,protected MockResponse buildMockResponseFromJson String json int responseCode return buildMockResponseFromJson json setResponseCode responseCode
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,buildMockResponseFromJson,62,"protected MockResponse buildMockResponseFromJson(String json) {
    return new MockResponse().addHeader(""Content-Type"", ""application/json; charset=utf-8"").addHeader(""Cache-Control"", ""no-cache"").setBody(json);
}","protected MockResponse buildMockResponseFromJson(String json) {
    return new MockResponse().addHeader(""Content-Type"", ""application/json; charset=utf-8"").addHeader(""Cache-Control"", ""no-cache"").setBody(json);
}",,protected MockResponse buildMockResponseFromJson String json return new MockResponse addHeader Content Type application json charset utf 8 addHeader Cache Control no cache setBody json
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,getIMockResponseBuilder,67,protected abstract IMockResponseBuilder getIMockResponseBuilder();,protected abstract IMockResponseBuilder getIMockResponseBuilder();,,protected abstract IMockResponseBuilder getIMockResponseBuilder
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/BaseClientTest.java,buildMockResponse,70,MockResponse buildMockResponse(RecordedRequest request);,MockResponse buildMockResponse(RecordedRequest request);,,MockResponse buildMockResponse RecordedRequest request
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/ClientConfigurationTest.java,ClientConfigurationTest,7,"public class ClientConfigurationTest {

    private static final String SERVICE_ENDPOINT = ""serviceEndpoint"";

    /**
     * Test method for build ClientConfiguration
     * {@link com.globant.os.accounts.component.shared.io.util.client
     * ClientConfiguration#ClientConfiguration(String, EndpointType, int, int)}
     */
    @Test
    public void testBuildClientConfiguration() {
        ClientConfiguration clientConfiguration = new ClientConfiguration(SERVICE_ENDPOINT, 5, 10);
        assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
        assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(5);
        assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(10);
    }

    /**
     * Test method for build ClientConfiguration setting data
     * {@link com.globant.os.accounts.external.shared.ClientConfiguration#ClientConfiguration()}
     */
    @Test
    public void testBuildClientConfigurationSettingData() {
        ClientConfiguration clientConfiguration = new ClientConfiguration();
        clientConfiguration.setServiceEndpoint(SERVICE_ENDPOINT);
        clientConfiguration.setConnectionTimeout(8);
        clientConfiguration.setSocketTimeout(20);
        assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
        assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(8);
        assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(20);
    }
}","public class ClientConfigurationTest {

    private static final String SERVICE_ENDPOINT = ""serviceEndpoint"";

    @Test
    public void testBuildClientConfiguration() {
        ClientConfiguration clientConfiguration = new ClientConfiguration(SERVICE_ENDPOINT, 5, 10);
        assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
        assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(5);
        assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(10);
    }

    @Test
    public void testBuildClientConfigurationSettingData() {
        ClientConfiguration clientConfiguration = new ClientConfiguration();
        clientConfiguration.setServiceEndpoint(SERVICE_ENDPOINT);
        clientConfiguration.setConnectionTimeout(8);
        clientConfiguration.setSocketTimeout(20);
        assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
        assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(8);
        assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(20);
    }
}",,public class ClientConfigurationTest private static final String SERVICE_ENDPOINT serviceEndpoint Test public void testBuildClientConfiguration ClientConfiguration clientConfiguration new ClientConfiguration SERVICE_ENDPOINT 5 10 assertThat clientConfiguration getServiceEndpoint isEqualTo SERVICE_ENDPOINT assertThat clientConfiguration getConnectionTimeout isEqualTo 5 assertThat clientConfiguration getSocketTimeout isEqualTo 10 Test public void testBuildClientConfigurationSettingData ClientConfiguration clientConfiguration new ClientConfiguration clientConfiguration setServiceEndpoint SERVICE_ENDPOINT clientConfiguration setConnectionTimeout 8 clientConfiguration setSocketTimeout 20 assertThat clientConfiguration getServiceEndpoint isEqualTo SERVICE_ENDPOINT assertThat clientConfiguration getConnectionTimeout isEqualTo 8 assertThat clientConfiguration getSocketTimeout isEqualTo 20
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/ClientConfigurationTest.java,testBuildClientConfiguration,16,"/**
 * Test method for build ClientConfiguration
 * {@link com.globant.os.accounts.component.shared.io.util.client
 * ClientConfiguration#ClientConfiguration(String, EndpointType, int, int)}
 */
@Test
public void testBuildClientConfiguration() {
    ClientConfiguration clientConfiguration = new ClientConfiguration(SERVICE_ENDPOINT, 5, 10);
    assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
    assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(5);
    assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(10);
}","@Test
public void testBuildClientConfiguration() {
    ClientConfiguration clientConfiguration = new ClientConfiguration(SERVICE_ENDPOINT, 5, 10);
    assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
    assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(5);
    assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(10);
}","Test method for build ClientConfiguration
{@link com.globant.os.accounts.component.shared.io.util.client
ClientConfiguration#ClientConfiguration(String, EndpointType, int, int)}
",Test public void testBuildClientConfiguration ClientConfiguration clientConfiguration new ClientConfiguration SERVICE_ENDPOINT 5 10 assertThat clientConfiguration getServiceEndpoint isEqualTo SERVICE_ENDPOINT assertThat clientConfiguration getConnectionTimeout isEqualTo 5 assertThat clientConfiguration getSocketTimeout isEqualTo 10
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/ClientConfigurationTest.java,testBuildClientConfigurationSettingData,29,"/**
 * Test method for build ClientConfiguration setting data
 * {@link com.globant.os.accounts.external.shared.ClientConfiguration#ClientConfiguration()}
 */
@Test
public void testBuildClientConfigurationSettingData() {
    ClientConfiguration clientConfiguration = new ClientConfiguration();
    clientConfiguration.setServiceEndpoint(SERVICE_ENDPOINT);
    clientConfiguration.setConnectionTimeout(8);
    clientConfiguration.setSocketTimeout(20);
    assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
    assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(8);
    assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(20);
}","@Test
public void testBuildClientConfigurationSettingData() {
    ClientConfiguration clientConfiguration = new ClientConfiguration();
    clientConfiguration.setServiceEndpoint(SERVICE_ENDPOINT);
    clientConfiguration.setConnectionTimeout(8);
    clientConfiguration.setSocketTimeout(20);
    assertThat(clientConfiguration.getServiceEndpoint()).isEqualTo(SERVICE_ENDPOINT);
    assertThat(clientConfiguration.getConnectionTimeout()).isEqualTo(8);
    assertThat(clientConfiguration.getSocketTimeout()).isEqualTo(20);
}","Test method for build ClientConfiguration setting data
{@link com.globant.os.accounts.external.shared.ClientConfiguration#ClientConfiguration()}
",Test public void testBuildClientConfigurationSettingData ClientConfiguration clientConfiguration new ClientConfiguration clientConfiguration setServiceEndpoint SERVICE_ENDPOINT clientConfiguration setConnectionTimeout 8 clientConfiguration setSocketTimeout 20 assertThat clientConfiguration getServiceEndpoint isEqualTo SERVICE_ENDPOINT assertThat clientConfiguration getConnectionTimeout isEqualTo 8 assertThat clientConfiguration getSocketTimeout isEqualTo 20
FutureOfOrganizations/os-account-service.git /src/test/java/com/globant/os/accounts/external/shared/CredentialsTest.java,CredentialsTest,8,"public class CredentialsTest {

    private static final String SECRET_KEY = ""secretKey"";

    private static final String ACCES_KEY = ""accesKey"";

    /**
     * Test method for build Credentials
     * {@link com.globant.os.accounts.external.shared.Credentials#Credentials(String, String)}
     */
    @Test
    public void testBuildCredentials() {
        Credentials credentials = new Credentials(ACCES_KEY, SECRET_KEY);
        assertThat(credentials.getAccessKeyId()).isEqualTo(ACCES_KEY);
        assertThat(credentials.getSecretKey()).isEqualTo(SECRET_KEY);
        assertThat(credentials.getApiToken()).isNull();
    }

    /**
     * Test method for build Credentials, throw IllegalArgumentException on wrong parameters.
     * {@link com.globant.os.accounts.external.shared.Credentials#Credentials(String, String)}
     */
    @Test
    public void testBuildCredentialsInvalid() {
        assertThatThrownBy(() -> new Credentials(null, SECRET_KEY), ""Secret key is wrong"").isInstanceOf(IllegalArgumentException.class);
        assertThatThrownBy(() -> new Credentials(ACCES_KEY, null), ""Acces key is wrong"").isInstanceOf(IllegalArgumentException.class);
    }

    /**
     * Test method for build Credentials, throw IllegalArgumentException on wrong apiToken.
     * {@link com.globant.smu.os.accounts.external.shared.clients.Credentials#Credentials(String)}
     */
    @Test
    public void testBuildCredentialsApiTokenInvalid() {
        assertThatThrownBy(() -> new Credentials(null), ""Api token is wrong"").isInstanceOf(IllegalArgumentException.class);
    }
}","public class CredentialsTest {

    private static final String SECRET_KEY = ""secretKey"";

    private static final String ACCES_KEY = ""accesKey"";

    @Test
    public void testBuildCredentials() {
        Credentials credentials = new Credentials(ACCES_KEY, SECRET_KEY);
        assertThat(credentials.getAccessKeyId()).isEqualTo(ACCES_KEY);
        assertThat(credentials.getSecretKey()).isEqualTo(SECRET_KEY);
        assertThat(credentials.getApiToken()).isNull();
    }

    @Test
    public void testBuildCredentialsInvalid() {
        assertThatThrownBy(() -> new Credentials(null, SECRET_KEY), ""Secret key is wrong"").isInstanceOf(IllegalArgumentException.class);
        assertThatThrownBy(() -> new Credentials(ACCES_KEY, null), ""Acces key is wrong"").isInstanceOf(IllegalArgumentException.class);
    }

    @Test
    public void testBuildCredentialsApiTokenInvalid() {
        assertThatThrownBy(() -> new Credentials(null), ""Api token is wrong"").isInstanceOf(IllegalArgumentException.class);
    }
}",,public class CredentialsTest private static final String SECRET_KEY secretKey private static final String ACCES_KEY accesKey Test public void testBuildCredentials Credentials credentials new Credentials ACCES_KEY SECRET_KEY assertThat credentials getAccessKeyId isEqualTo ACCES_KEY assertThat credentials getSecretKey isEqualTo SECRET_KEY assertThat credentials getApiToken isNull Test public void testBuildCredentialsInvalid assertThatThrownBy new Credentials null SECRET_KEY Secret key is wrong isInstanceOf IllegalArgumentException class assertThatThrownBy new Credentials ACCES_KEY null Acces key is wrong isInstanceOf IllegalArgumentException class Test public void testBuildCredentialsApiTokenInvalid assertThatThrownBy new Credentials null Api token is wrong isInstanceOf IllegalArgumentException class
